student_id,student_name,email,phone,dropout_threshold,dropout_probability,dropout_status
9302290,Jonathan Werner,jonathan.werner@gmail.com,424-835-5823,0.5,0.5551494994741794,Dropout
9301493,Adam Silva,adam.silva@gmail.com,277-512-0554,0.5,0.5540332388661249,Dropout
9302819,Susan Santana,susan.santana@gmail.com,308-992-7950,0.5,0.5504322361916588,Dropout
9303594,Phillip Santos,phillip.santos@gmail.com,422-905-8059,0.5,0.5475337376562156,Dropout
9303137,Amanda Howard,amanda.howard@gmail.com,227-829-0608,0.5,0.546497373568925,Dropout
9302810,Lawrence Williams,lawrence.williams@gmail.com,753-087-9937,0.5,0.5437890841531042,Dropout
9303962,Brian Miller,brian.miller@gmail.com,724-315-4739,0.5,0.5403399124361247,Dropout
9301073,Kenneth Berg,kenneth.berg@gmail.com,303-488-3280,0.5,0.5398309712032723,Dropout
9300497,Jessica Scott,jessica.scott@gmail.com,496-472-6037,0.5,0.5382910282459248,Dropout
9303739,Teresa Phillips,teresa.phillips@gmail.com,609-301-2621,0.5,0.5368696213453249,Dropout
9301554,Victor Mckay,victor.mckay@gmail.com,499-847-3041,0.5,0.5367613131236649,Dropout
9300664,Natasha Smith,natasha.smith@gmail.com,962-180-8225,0.5,0.536454471087775,Dropout
9300688,Teresa Davis,teresa.davis@gmail.com,104-818-0296,0.5,0.5361200327549748,Dropout
9300474,Thomas James,thomas.james@gmail.com,127-450-3753,0.5,0.5344456257460873,Dropout
9301215,Kevin Duran,kevin.duran@gmail.com,666-324-4481,0.5,0.5301969429503696,Dropout
9302839,Jenna Williams,jenna.williams@gmail.com,873-972-3914,0.5,0.5298205455515121,Dropout
9303971,Rodney Stein,rodney.stein@gmail.com,537-510-5271,0.5,0.5280343441475658,Dropout
9303752,Andrew Bowman,andrew.bowman@gmail.com,656-994-9153,0.5,0.5279546003178542,Dropout
9303253,Melissa Reyes,melissa.reyes@gmail.com,385-445-1670,0.5,0.5257142877302764,Dropout
9301221,Thomas Wilson,thomas.wilson@gmail.com,233-152-9673,0.5,0.5247190317755326,Dropout
9302180,Amanda Smith,amanda.smith@gmail.com,982-855-5943,0.5,0.5235521922522024,Dropout
9300722,Hannah Allen,hannah.allen@gmail.com,107-240-7562,0.5,0.5216391227479934,Dropout
9300340,Mariah Stephens,mariah.stephens@gmail.com,748-988-6107,0.5,0.5214267364162499,Dropout
9302141,Andrea Garza,andrea.garza@gmail.com,127-395-3599,0.5,0.5192367563309095,Dropout
9300981,Michael Perry,michael.perry@gmail.com,239-958-6779,0.5,0.5183961530009691,Dropout
9304262,Anne Cooper,anne.cooper@gmail.com,540-640-6174,0.5,0.5173331703032834,Dropout
9300969,Stephanie Williams,stephanie.williams@gmail.com,736-556-4501,0.5,0.5130309304248379,Dropout
9301263,Francisco Mason,francisco.mason@gmail.com,748-767-9867,0.5,0.5107826618229425,Dropout
9303217,Tiffany Rodriguez,tiffany.rodriguez@gmail.com,929-720-1982,0.5,0.5103985333934097,Dropout
9302785,Michael Dudley,michael.dudley@gmail.com,585-789-7829,0.5,0.5066772313702244,Dropout
9302717,Stephanie Gonzalez,stephanie.gonzalez@gmail.com,905-876-1054,0.5,0.5025610948443585,Dropout
9302473,Andrea Hancock,andrea.hancock@gmail.com,915-781-9551,0.5,0.502530941106895,Dropout
9301598,Stephanie Holmes,stephanie.holmes@gmail.com,497-147-2221,0.5,0.5023784310748888,Dropout
9303978,Kimberly Nichols,kimberly.nichols@gmail.com,446-645-2443,0.5,0.5011464589716432,Dropout
9304399,William Preston,william.preston@gmail.com,929-135-4996,0.5,0.5007105994110662,Dropout
9300777,Fernando Sanchez,fernando.sanchez@gmail.com,873-264-1402,0.5,0.4992793815050494,Graduate
9302702,David Stephens,david.stephens@gmail.com,119-890-6734,0.5,0.49842742921389027,Graduate
9302029,Ana Wright,ana.wright@gmail.com,581-874-0638,0.5,0.49580318745209523,Graduate
9300598,Micheal Rush,micheal.rush@gmail.com,192-885-6355,0.5,0.493760540352063,Graduate
9300792,Stacey Oliver,stacey.oliver@gmail.com,735-655-1772,0.5,0.49362684325114176,Graduate
9300523,Ryan Sanders,ryan.sanders@gmail.com,942-433-5753,0.5,0.491832102603217,Graduate
9302114,Lisa Stewart,lisa.stewart@gmail.com,355-088-0819,0.5,0.49102318763319985,Graduate
9301148,Chad Brown,chad.brown@gmail.com,770-207-1195,0.5,0.49043095316423924,Graduate
9301272,Jill Grimes,jill.grimes@gmail.com,295-673-5568,0.5,0.4900784735157863,Graduate
9302951,Caroline Smith,caroline.smith@gmail.com,231-048-2176,0.5,0.4887678293257166,Graduate
9304287,Lori Harris,lori.harris@gmail.com,294-144-6215,0.5,0.4859570149779373,Graduate
9300519,Katie Shaw,katie.shaw@gmail.com,147-066-3652,0.5,0.4852794251418681,Graduate
9303268,Rachael Brennan,rachael.brennan@gmail.com,460-687-2285,0.5,0.48483364841758714,Graduate
9304035,Sandra Holmes,sandra.holmes@gmail.com,717-403-0507,0.5,0.48373704840032505,Graduate
9303880,Nicholas Tran,nicholas.tran@gmail.com,845-395-2965,0.5,0.483290923654348,Graduate
9300020,Paul Ross,paul.ross@gmail.com,186-372-0814,0.5,0.4831574012390068,Graduate
9301548,Mallory Phillips,mallory.phillips@gmail.com,246-228-8805,0.5,0.4827952855160816,Graduate
9300353,Eric Hurst,eric.hurst@gmail.com,954-489-8185,0.5,0.4818849225068944,Graduate
9304046,Crystal Parsons,crystal.parsons@gmail.com,902-101-8170,0.5,0.4810538605005831,Graduate
9301671,Kyle Copeland,kyle.copeland@gmail.com,931-224-5809,0.5,0.4753178535569101,Graduate
9300814,Steven Walton,steven.walton@gmail.com,897-553-9970,0.5,0.4731277437427757,Graduate
9301659,Charles Cooper,charles.cooper@gmail.com,640-018-0373,0.5,0.47261981123356545,Graduate
9304194,Teresa Church,teresa.church@gmail.com,519-910-8909,0.5,0.47089362024394565,Graduate
9303198,Kevin Baker,kevin.baker@gmail.com,943-940-6961,0.5,0.4687110540444977,Graduate
9302599,Charles Kane,charles.kane@gmail.com,882-304-9787,0.5,0.46726257764752505,Graduate
9302881,Michael Price,michael.price@gmail.com,957-842-9810,0.5,0.46697426902420625,Graduate
9301859,Kenneth Mccoy,kenneth.mccoy@gmail.com,400-795-5375,0.5,0.46542472734252244,Graduate
9304077,Danielle Yang,danielle.yang@gmail.com,433-282-3190,0.5,0.46278989837923834,Graduate
9300885,Leslie Torres,leslie.torres@gmail.com,731-240-8933,0.5,0.4615584894967443,Graduate
9303673,Laurie Williamson,laurie.williamson@gmail.com,416-354-9119,0.5,0.45956884357805805,Graduate
9304093,Gregory Miller,gregory.miller@gmail.com,886-404-8883,0.5,0.4590264548134113,Graduate
9303370,Savannah Jackson,savannah.jackson@gmail.com,178-275-2670,0.5,0.4576068767838005,Graduate
9303070,Michael Mendoza,michael.mendoza@gmail.com,636-211-7282,0.5,0.4552495718170956,Graduate
9300096,John Wilson,john.wilson@gmail.com,577-375-5264,0.5,0.45445561113792105,Graduate
9302519,Robin Baldwin,robin.baldwin@gmail.com,860-001-9845,0.5,0.4509460128384443,Graduate
9300520,Cheryl Benjamin,cheryl.benjamin@gmail.com,232-334-0287,0.5,0.4503785734418241,Graduate
9301345,John Clay,john.clay@gmail.com,703-452-4850,0.5,0.4487791485136931,Graduate
9303576,Melissa Green,melissa.green@gmail.com,653-363-1571,0.5,0.4469875223143853,Graduate
9302693,Leslie Jones,leslie.jones@gmail.com,692-234-0372,0.5,0.44498612270557864,Graduate
9302591,Scott Montgomery,scott.montgomery@gmail.com,845-180-7020,0.5,0.4442599963776382,Graduate
9301109,Michael Myers,michael.myers@gmail.com,934-689-1833,0.5,0.44411781961329266,Graduate
9303791,Wesley Conway,wesley.conway@gmail.com,786-607-2638,0.5,0.44310928978949177,Graduate
9301040,Teresa Figueroa,teresa.figueroa@gmail.com,164-519-1149,0.5,0.43720086741573305,Graduate
9301067,William Woods,william.woods@gmail.com,150-324-4763,0.5,0.43321839855571526,Graduate
9301546,Janet Coleman,janet.coleman@gmail.com,588-142-5822,0.5,0.43187994039854494,Graduate
9300835,Kathy Howell,kathy.howell@gmail.com,149-038-8472,0.5,0.4294618409447529,Graduate
9300876,Laura Ellis,laura.ellis@gmail.com,763-491-2872,0.5,0.4289599218811988,Graduate
9300538,Amber Lindsey,amber.lindsey@gmail.com,925-762-1603,0.5,0.4284499534637174,Graduate
9303897,Rebecca Larson,rebecca.larson@gmail.com,411-207-5165,0.5,0.4282984362603527,Graduate
9302444,Shawn Jones,shawn.jones@gmail.com,639-807-4519,0.5,0.42719824054401706,Graduate
9301730,Adam Meyer,adam.meyer@gmail.com,340-622-1905,0.5,0.42552269496172257,Graduate
9304264,Lisa Banks,lisa.banks@gmail.com,219-468-9379,0.5,0.4252883011501359,Graduate
9302503,Wendy Knox,wendy.knox@gmail.com,470-264-4312,0.5,0.42249259137035244,Graduate
9304139,Tammy Herman,tammy.herman@gmail.com,728-570-9520,0.5,0.42223802447558223,Graduate
9300289,Thomas York,thomas.york@gmail.com,114-270-4584,0.5,0.4216474525444669,Graduate
9304322,Tony Perez,tony.perez@gmail.com,177-693-0715,0.5,0.41949285776906825,Graduate
9301249,Tina Gutierrez,tina.gutierrez@gmail.com,146-727-0536,0.5,0.41922062247535197,Graduate
9303328,Heather Hernandez,heather.hernandez@gmail.com,738-169-1963,0.5,0.4187352121014787,Graduate
9303021,Christopher Crawford,christopher.crawford@gmail.com,669-310-0968,0.5,0.4156848228925582,Graduate
9302065,Amanda Raymond,amanda.raymond@gmail.com,898-366-3541,0.5,0.4149393710001923,Graduate
9303877,Kristen Rose,kristen.rose@gmail.com,527-884-4695,0.5,0.414747822145821,Graduate
9300776,Jodi Kramer,jodi.kramer@gmail.com,247-264-2483,0.5,0.4142434993233262,Graduate
9304350,Sarah Miller,sarah.miller@gmail.com,586-998-5684,0.5,0.41410545942932436,Graduate
9300752,Andrew Davis,andrew.davis@gmail.com,162-772-6558,0.5,0.4138373964840261,Graduate
9302723,Nicole Hunter,nicole.hunter@gmail.com,209-333-4900,0.5,0.41284176254943816,Graduate
9302730,Charles Clark,charles.clark@gmail.com,790-243-8424,0.5,0.4125208452096395,Graduate
9303711,Tyler Gonzales,tyler.gonzales@gmail.com,737-016-1010,0.5,0.41107044275162136,Graduate
9300744,Melissa Douglas,melissa.douglas@gmail.com,951-435-2988,0.5,0.4108241756162035,Graduate
9303599,Ashley Love,ashley.love@gmail.com,724-595-1285,0.5,0.40798480081391825,Graduate
9304261,Mason Kennedy,mason.kennedy@gmail.com,373-797-4020,0.5,0.40754488007109535,Graduate
9300884,Erica Wood,erica.wood@gmail.com,438-166-4188,0.5,0.40710773846857823,Graduate
9301992,Diane Gutierrez,diane.gutierrez@gmail.com,232-996-3468,0.5,0.40704517148902436,Graduate
9303709,Tim Chandler,tim.chandler@gmail.com,179-811-8373,0.5,0.40702386463306656,Graduate
9302395,Lori Galvan,lori.galvan@gmail.com,414-162-6800,0.5,0.40605911111602816,Graduate
9303863,Natasha Tucker,natasha.tucker@gmail.com,692-347-5179,0.5,0.4055430055969707,Graduate
9301538,Barry Price,barry.price@gmail.com,344-851-4425,0.5,0.4032028657665699,Graduate
9300235,Francis Simmons,francis.simmons@gmail.com,463-550-6588,0.5,0.40188299698617935,Graduate
9301296,Michelle Sanders,michelle.sanders@gmail.com,844-765-0456,0.5,0.4014950558320558,Graduate
9304034,Michael Walsh,michael.walsh@gmail.com,270-243-1243,0.5,0.40098773567149426,Graduate
9301072,Jennifer Skinner,jennifer.skinner@gmail.com,981-507-2345,0.5,0.39896257364904825,Graduate
9301375,Brenda Brown,brenda.brown@gmail.com,380-144-4618,0.5,0.39896063245997243,Graduate
9300150,Amanda Anderson,amanda.anderson@gmail.com,285-574-5991,0.5,0.39767947616584637,Graduate
9303079,Danielle Mosley,danielle.mosley@gmail.com,307-397-3007,0.5,0.3976651034475454,Graduate
9303884,Ricardo Morgan,ricardo.morgan@gmail.com,739-029-8302,0.5,0.3975724386516133,Graduate
9302245,Ronald Rodriguez,ronald.rodriguez@gmail.com,548-836-0928,0.5,0.3965102918354993,Graduate
9301113,Robert Clark,robert.clark@gmail.com,534-815-4819,0.5,0.39499770206374246,Graduate
9301743,James Davis,james.davis@gmail.com,558-770-2931,0.5,0.39376526256370575,Graduate
9301107,Gilbert Wallace,gilbert.wallace@gmail.com,174-125-4568,0.5,0.39310510908655877,Graduate
9301724,Robert Reed,robert.reed@gmail.com,940-438-0364,0.5,0.3926467429956472,Graduate
9304011,Kim Harris,kim.harris@gmail.com,721-496-6187,0.5,0.39252248433120784,Graduate
9303417,Andrew Mcbride,andrew.mcbride@gmail.com,667-848-9893,0.5,0.3922337190219165,Graduate
9303196,Christian Burch,christian.burch@gmail.com,842-840-5141,0.5,0.3921395425658354,Graduate
9303564,Lori Mendez,lori.mendez@gmail.com,216-331-8622,0.5,0.39117585274993305,Graduate
9301153,Monica Parks,monica.parks@gmail.com,796-451-4444,0.5,0.3911187884071733,Graduate
9302119,Bobby Clark,bobby.clark@gmail.com,146-132-1315,0.5,0.39064444625454753,Graduate
9300476,Jennifer Rush,jennifer.rush@gmail.com,437-553-6521,0.5,0.38924787918385323,Graduate
9302411,Karen Barrett,karen.barrett@gmail.com,490-909-7724,0.5,0.38866419162494864,Graduate
9301229,Kyle Davis,kyle.davis@gmail.com,311-962-1447,0.5,0.3831742627862279,Graduate
9301563,Sonya Olsen,sonya.olsen@gmail.com,925-427-3430,0.5,0.3813305752907137,Graduate
9302836,Sara Hughes,sara.hughes@gmail.com,232-239-7291,0.5,0.3807991235992609,Graduate
9303996,Julie Parker,julie.parker@gmail.com,999-538-0443,0.5,0.37801508377600856,Graduate
9300569,Brad Diaz,brad.diaz@gmail.com,646-234-2514,0.5,0.3779304020379639,Graduate
9304201,Charles Davis,charles.davis@gmail.com,424-184-2080,0.5,0.377461512260835,Graduate
9302103,Greg Thompson,greg.thompson@gmail.com,709-404-4790,0.5,0.3773886209903738,Graduate
9300741,Heather Brown,heather.brown@gmail.com,929-851-1291,0.5,0.376155843900029,Graduate
9302389,Matthew Young,matthew.young@gmail.com,715-465-5504,0.5,0.3744141535924072,Graduate
9300055,Alexandra Holt,alexandra.holt@gmail.com,882-740-1991,0.5,0.37279333990275854,Graduate
9303120,Eugene Villegas,eugene.villegas@gmail.com,491-318-6035,0.5,0.3713698880797431,Graduate
9301186,Jennifer Ramos,jennifer.ramos@gmail.com,481-386-4437,0.5,0.3710764759602774,Graduate
9302234,Pamela Moran,pamela.moran@gmail.com,361-712-8952,0.5,0.3710001609468575,Graduate
9301835,Christopher Todd,christopher.todd@gmail.com,352-471-6820,0.5,0.3693417177918399,Graduate
9303114,Michael Rivera,michael.rivera@gmail.com,357-508-3505,0.5,0.36469751715285476,Graduate
9300870,Stephanie Newman,stephanie.newman@gmail.com,731-199-2848,0.5,0.3640272640354011,Graduate
9301926,Dennis Brown,dennis.brown@gmail.com,228-740-8125,0.5,0.3626156376513477,Graduate
9301111,Jaime Grant,jaime.grant@gmail.com,154-927-9074,0.5,0.3623549016754211,Graduate
9302739,Jacqueline Wade,jacqueline.wade@gmail.com,723-243-8628,0.5,0.36143879250424954,Graduate
9304013,James Gonzalez,james.gonzalez@gmail.com,981-526-9166,0.5,0.3564186683451723,Graduate
9303450,Lauren Ford,lauren.ford@gmail.com,213-889-8624,0.5,0.35467660428701786,Graduate
9302551,Michael Morris,michael.morris@gmail.com,802-156-1146,0.5,0.3541286919064456,Graduate
9303844,Amanda Perez,amanda.perez@gmail.com,542-002-1364,0.5,0.3497682307426087,Graduate
9301782,Alyssa Black,alyssa.black@gmail.com,136-235-2107,0.5,0.3491907711783413,Graduate
9303837,Maria Sloan,maria.sloan@gmail.com,607-190-6492,0.5,0.3488966864648112,Graduate
9303568,Noah White,noah.white@gmail.com,909-905-3709,0.5,0.34872776423617236,Graduate
9301088,Gabriela Powers,gabriela.powers@gmail.com,420-305-2775,0.5,0.346774060374728,Graduate
9304378,Chloe Gaines,chloe.gaines@gmail.com,465-092-9144,0.5,0.34518781158872724,Graduate
9302629,Erin Brown,erin.brown@gmail.com,970-942-0157,0.5,0.3443807612155187,Graduate
9304075,Nicholas Oconnor,nicholas.oconnor@gmail.com,199-537-0647,0.5,0.34334360577922896,Graduate
9302610,Richard Harper,richard.harper@gmail.com,946-181-8013,0.5,0.34263458556725057,Graduate
9302970,Julie Cruz,julie.cruz@gmail.com,941-097-6620,0.5,0.34216517293471715,Graduate
9303355,James Ferguson,james.ferguson@gmail.com,137-495-5928,0.5,0.340523984140771,Graduate
9300788,Michelle Richardson,michelle.richardson@gmail.com,340-038-1349,0.5,0.3389060941161631,Graduate
9302268,Mark Baldwin,mark.baldwin@gmail.com,597-847-6556,0.5,0.33835114544729905,Graduate
9303254,Tonya Hayes,tonya.hayes@gmail.com,499-741-2964,0.5,0.33528991849885353,Graduate
9302378,Crystal Fox,crystal.fox@gmail.com,466-061-7780,0.5,0.33410843638768933,Graduate
9301022,Melissa Martinez,melissa.martinez@gmail.com,908-123-8845,0.5,0.33381160553953937,Graduate
9303758,Robert Richardson,robert.richardson@gmail.com,671-229-6943,0.5,0.33067561196229683,Graduate
9300953,Monica Pruitt,monica.pruitt@gmail.com,905-910-3898,0.5,0.32831054952652233,Graduate
9302635,Thomas Williams,thomas.williams@gmail.com,591-968-8565,0.5,0.3280849452257502,Graduate
9303289,Tina Martin,tina.martin@gmail.com,288-032-2569,0.5,0.3271968889093534,Graduate
9302925,David Carroll,david.carroll@gmail.com,375-032-7037,0.5,0.3270461507025942,Graduate
9303663,Anthony Elliott,anthony.elliott@gmail.com,752-475-0328,0.5,0.326546748451888,Graduate
9301626,Lynn Patton,lynn.patton@gmail.com,750-847-4593,0.5,0.32606683009260445,Graduate
9301573,Barbara Blackwell,barbara.blackwell@gmail.com,829-204-1939,0.5,0.32491246251824957,Graduate
9300034,Rachael Wells,rachael.wells@gmail.com,341-187-0228,0.5,0.3236858027604389,Graduate
9300872,Dustin Fisher,dustin.fisher@gmail.com,363-445-8522,0.5,0.3236801870256184,Graduate
9302159,Michael Sandoval,michael.sandoval@gmail.com,343-839-7401,0.5,0.3210389983899692,Graduate
9303411,Jeanne Mcdaniel,jeanne.mcdaniel@gmail.com,859-530-0975,0.5,0.31895922875605165,Graduate
9302643,Cynthia Bradley,cynthia.bradley@gmail.com,288-723-6986,0.5,0.3167586099448222,Graduate
9301896,Theresa Ewing,theresa.ewing@gmail.com,531-539-5902,0.5,0.3141645781739021,Graduate
9302532,Scott Hall,scott.hall@gmail.com,445-945-2225,0.5,0.31241944554072637,Graduate
9300053,Jonathan Crawford,jonathan.crawford@gmail.com,327-059-5815,0.5,0.31167628217150645,Graduate
9302466,Susan Spencer,susan.spencer@gmail.com,483-642-5489,0.5,0.31164361392755874,Graduate
9302130,Jill Tran,jill.tran@gmail.com,382-664-8364,0.5,0.3108419305477515,Graduate
9301938,Carol Brown,carol.brown@gmail.com,594-030-9880,0.5,0.3058384461215207,Graduate
9304145,Jennifer Williams,jennifer.williams@gmail.com,834-344-0035,0.5,0.3046081635718609,Graduate
9301384,Jenny Scott,jenny.scott@gmail.com,824-878-9450,0.5,0.30420300935107886,Graduate
9303668,Wendy Krause,wendy.krause@gmail.com,822-484-9889,0.5,0.30416317026897416,Graduate
9300773,April Payne,april.payne@gmail.com,996-605-0162,0.5,0.3020330725921361,Graduate
9302356,Samantha Wright,samantha.wright@gmail.com,352-748-4767,0.5,0.2993663329644146,Graduate
9302870,Christopher Braun,christopher.braun@gmail.com,869-434-7089,0.5,0.2990865780580015,Graduate
9301731,Evan Luna,evan.luna@gmail.com,872-194-6400,0.5,0.298626158803335,Graduate
9303334,Julie Sanders,julie.sanders@gmail.com,998-646-2988,0.5,0.297372342948697,Graduate
9303718,Jesse Lee,jesse.lee@gmail.com,929-003-7432,0.5,0.29648692899595525,Graduate
9302295,Michael Munoz,michael.munoz@gmail.com,647-760-6666,0.5,0.29572946887867174,Graduate
9301641,Kelly Williams,kelly.williams@gmail.com,543-079-3549,0.5,0.29453278650831255,Graduate
9301059,John Jackson,john.jackson@gmail.com,742-014-0312,0.5,0.2925565113903287,Graduate
9300316,Scott Riley,scott.riley@gmail.com,392-762-6711,0.5,0.2911396138102933,Graduate
9304063,Ebony Larsen,ebony.larsen@gmail.com,937-988-7915,0.5,0.2885291595981584,Graduate
9300612,Peter Trevino,peter.trevino@gmail.com,243-500-3587,0.5,0.28810810175688856,Graduate
9302381,Michael Johnson,michael.johnson@gmail.com,525-448-9787,0.5,0.28557136176068365,Graduate
9302798,Leonard Fox,leonard.fox@gmail.com,735-203-4945,0.5,0.284557872841786,Graduate
9302485,Erin Johnson,erin.johnson@gmail.com,699-167-8500,0.5,0.28413276654034436,Graduate
9302495,Tiffany Jones,tiffany.jones@gmail.com,929-290-2807,0.5,0.28182779635611027,Graduate
9304127,Crystal Bryant,crystal.bryant@gmail.com,290-607-1487,0.5,0.2801676827709139,Graduate
9304220,Jacob Smith,jacob.smith@gmail.com,542-617-6035,0.5,0.2794924206161963,Graduate
9304095,Jaime Bright,jaime.bright@gmail.com,843-173-0182,0.5,0.27949087267311107,Graduate
9303373,Michael Sanchez,michael.sanchez@gmail.com,843-911-4631,0.5,0.2784131511362162,Graduate
9303835,Melissa Fitzpatrick,melissa.fitzpatrick@gmail.com,587-471-5023,0.5,0.27640925360232704,Graduate
9302641,Michael Perry,michael.perry@gmail.com,347-382-5901,0.5,0.27579405102102383,Graduate
9304000,Matthew Moore,matthew.moore@gmail.com,325-996-9483,0.5,0.27551302254732196,Graduate
9300458,Danny Tapia,danny.tapia@gmail.com,947-032-8164,0.5,0.2745894359128934,Graduate
9302313,Kimberly Barnett,kimberly.barnett@gmail.com,313-088-5552,0.5,0.2722119512252738,Graduate
9302536,Jennifer Gonzalez,jennifer.gonzalez@gmail.com,718-259-9175,0.5,0.27117979900487277,Graduate
9303455,Timothy Gordon,timothy.gordon@gmail.com,553-869-2858,0.5,0.2708651928381324,Graduate
9303926,Clayton Cherry,clayton.cherry@gmail.com,693-650-9580,0.5,0.26634604617210855,Graduate
9302590,Teresa Jones,teresa.jones@gmail.com,529-833-4474,0.5,0.2660474338777824,Graduate
9300949,Andrew Bruce,andrew.bruce@gmail.com,661-981-5842,0.5,0.2658811361081042,Graduate
9300532,Mark Santiago,mark.santiago@gmail.com,176-209-8394,0.5,0.26583584070532756,Graduate
9300637,Lauren Williams,lauren.williams@gmail.com,946-653-6912,0.5,0.2653242664910118,Graduate
9302409,Kimberly Ramirez,kimberly.ramirez@gmail.com,401-920-6789,0.5,0.26432565780102857,Graduate
9301326,Cassandra Daniels,cassandra.daniels@gmail.com,339-142-5639,0.5,0.2643180684557303,Graduate
9304187,Frances Lyons,frances.lyons@gmail.com,132-261-7366,0.5,0.26255905030398047,Graduate
9300463,Jane Barker,jane.barker@gmail.com,981-581-1936,0.5,0.26251172046696436,Graduate
9302239,Lisa Hoover,lisa.hoover@gmail.com,987-868-3627,0.5,0.26170922268309105,Graduate
9304373,William Jackson,william.jackson@gmail.com,331-524-6003,0.5,0.2615338893016136,Graduate
9302129,Cindy Mitchell,cindy.mitchell@gmail.com,906-024-8057,0.5,0.2606775318318321,Graduate
9302813,Catherine Smith,catherine.smith@gmail.com,135-544-4921,0.5,0.25960568634949127,Graduate
9300762,Lindsey Clarke,lindsey.clarke@gmail.com,650-248-5924,0.5,0.25889317708350706,Graduate
9302212,Christine Davis,christine.davis@gmail.com,976-626-6183,0.5,0.2581907592805041,Graduate
9301019,Justin Parker,justin.parker@gmail.com,968-689-8299,0.5,0.2579024172185768,Graduate
9302419,Elizabeth Edwards,elizabeth.edwards@gmail.com,367-832-3851,0.5,0.2574608502840901,Graduate
9302518,Nathan Humphrey,nathan.humphrey@gmail.com,835-237-9598,0.5,0.25653966502493675,Graduate
9303687,Caleb Thomas,caleb.thomas@gmail.com,651-189-0405,0.5,0.2550853037778306,Graduate
9302328,Megan Love,megan.love@gmail.com,315-937-8972,0.5,0.2550799589934012,Graduate
9304253,Sandra Lee,sandra.lee@gmail.com,846-483-4760,0.5,0.25431622348200256,Graduate
9303530,Christine Hammond,christine.hammond@gmail.com,359-857-0228,0.5,0.2529760783496065,Graduate
9300813,Gina Castillo,gina.castillo@gmail.com,490-706-2675,0.5,0.25272130655475644,Graduate
9301311,Kimberly Williams,kimberly.williams@gmail.com,500-968-7621,0.5,0.2519784665513621,Graduate
9300651,Michael Rodriguez,michael.rodriguez@gmail.com,213-570-8583,0.5,0.25034418712398904,Graduate
9302334,Justin Holloway,justin.holloway@gmail.com,925-875-8569,0.5,0.2491305041631001,Graduate
9300094,Denise Freeman,denise.freeman@gmail.com,708-191-9874,0.5,0.24803424595386017,Graduate
9303834,Mark Salazar,mark.salazar@gmail.com,915-987-8375,0.5,0.24800096945785413,Graduate
9301130,Benjamin Coleman,benjamin.coleman@gmail.com,130-125-3076,0.5,0.24733461930410025,Graduate
9302324,Teresa Eaton,teresa.eaton@gmail.com,625-369-2458,0.5,0.24728361367486268,Graduate
9302259,Carol Burton,carol.burton@gmail.com,449-872-1860,0.5,0.2453363757320168,Graduate
9303369,Edward Roberson,edward.roberson@gmail.com,330-131-2027,0.5,0.24476007653112172,Graduate
9300711,Courtney Stevens,courtney.stevens@gmail.com,740-016-5546,0.5,0.24162554759642768,Graduate
9303634,Crystal Gardner,crystal.gardner@gmail.com,446-617-0494,0.5,0.23943448405909498,Graduate
9302815,Erik Taylor,erik.taylor@gmail.com,171-341-0125,0.5,0.2376772228099832,Graduate
9302755,Randall Watson,randall.watson@gmail.com,387-846-6135,0.5,0.23741864026542978,Graduate
9303434,Christina Wilson,christina.wilson@gmail.com,945-358-8838,0.5,0.2362634330296075,Graduate
9302084,Justin Mays,justin.mays@gmail.com,515-263-3484,0.5,0.23601357680895413,Graduate
9303794,Ryan Hernandez,ryan.hernandez@gmail.com,109-564-1187,0.5,0.2349844287761128,Graduate
9302627,Michael Richmond,michael.richmond@gmail.com,141-728-4437,0.5,0.23365047378055456,Graduate
9301434,Jason Barber,jason.barber@gmail.com,616-233-8378,0.5,0.2334537462261924,Graduate
9300417,Samantha Dillon,samantha.dillon@gmail.com,222-170-3231,0.5,0.22978836387698218,Graduate
9304166,Samuel Sandoval,samuel.sandoval@gmail.com,281-138-7669,0.5,0.22953025436205304,Graduate
9300846,Jesus Thompson,jesus.thompson@gmail.com,913-435-4677,0.5,0.22883914932600247,Graduate
9302220,Chase Allen,chase.allen@gmail.com,427-035-6220,0.5,0.22856099682913497,Graduate
9303395,Mark Dixon,mark.dixon@gmail.com,360-622-0957,0.5,0.22754863748152215,Graduate
9300654,Michelle Horne,michelle.horne@gmail.com,191-962-2314,0.5,0.2273357126472291,Graduate
9301633,Tamara Gallagher,tamara.gallagher@gmail.com,373-220-5121,0.5,0.22637402759836867,Graduate
9300494,John Williamson,john.williamson@gmail.com,750-773-2526,0.5,0.2257759177847513,Graduate
9303572,Thomas Camacho,thomas.camacho@gmail.com,363-100-0660,0.5,0.22573734234411097,Graduate
9301226,David Fletcher,david.fletcher@gmail.com,693-789-5896,0.5,0.22482435847258667,Graduate
9301497,Andrew Whitaker,andrew.whitaker@gmail.com,976-577-2418,0.5,0.22474389475081508,Graduate
9300338,Donald Snyder,donald.snyder@gmail.com,388-740-3904,0.5,0.22461034424818122,Graduate
9303399,Cynthia Henderson,cynthia.henderson@gmail.com,578-407-7076,0.5,0.22446066293102127,Graduate
9303264,Linda Jackson,linda.jackson@gmail.com,541-055-9112,0.5,0.2233899362602751,Graduate
9301381,Trevor Huynh,trevor.huynh@gmail.com,590-837-3688,0.5,0.22150003804325613,Graduate
